model_name,time_total_train,time_epoch,time_predict,time_system,explained_variance_error,mean_absolute_error,mean_squared_error,mean_squared_log_error,r2_error,root_mean_squared_error,mean_absolute_percentage_error,symmetric_mean_absolute_percentage_error,explained_variance_error_denor,mean_absolute_error_denor,mean_squared_error_denor,mean_squared_log_error_denor,r2_error_denor,root_mean_squared_error_denor,mean_absolute_percentage_error_denor,symmetric_mean_absolute_percentage_error_denor
"WOA_ELM-sliding_5-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",66.4916,0.6649,0.001367,66.4946,0.9844,0.0085,0.0006,0.0002,0.984,0.0249,4.5527,4.5743,0.9844,9.1136,716.6618,0.0036,0.984,26.7705,4.2397,4.2615
"WOA_ELM-sliding_10-nets_[100, 0, 12, (0.6, 0.4)]-whale_{'epoch': 100, 'pop_size': 50}",63.8645,0.6386,0.001297,63.8694,0.9929,0.0075,0.0003,0.0001,0.9926,0.017,4.7785,4.8463,0.9929,8.0109,332.609,0.0035,0.9926,18.2376,4.4296,4.4844
"MLNN-1H-sliding_2-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",336.9559,0.0674,0.219964,337.1778,0.9862,0.0085,0.0005,0.0002,0.9859,0.0215,4.7389,4.701,0.9862,9.1289,533.6853,0.0035,0.9859,23.1016,4.4255,4.3975
"MLNN-1H-sliding_5-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",348.9456,0.0698,0.279014,349.2292,0.9882,0.008,0.0004,0.0002,0.9879,0.0199,4.4784,4.4472,0.9882,8.6388,456.0594,0.0032,0.9879,21.3555,4.1872,4.1638
"MLNN-1H-sliding_10-net_para_{'hidden_sizes': [5], 'epoch': 5000, 'batch_size': 128, 'learning_rate': 0.0001, 'activations': ('elu', 'elu'), 'optimizer': 'adam', 'loss': 'mse'}",351.2854,0.0703,0.27794,351.5732,0.9895,0.008,0.0004,0.0001,0.9891,0.0189,4.5551,4.5679,0.9895,8.5447,412.3278,0.0033,0.9891,20.3059,4.2591,4.2726
"RNN-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",326.1953,0.3262,1.1335268,327.3306,0.9737,0.0126,0.001,0.0004,0.9706,0.031,5.1237,5.2683,0.9737,13.4807,1110.3739,0.0048,0.9706,33.3223,4.8472,4.988
"RNN-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",582.1166,0.5821,1.16156077,583.281,0.9859,0.0105,0.0005,0.0002,0.9838,0.023,5.2234,5.3856,0.9859,11.2361,611.968,0.0043,0.9838,24.738,4.9145,5.0597
"RNN-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",974.0868,0.9741,1.51939535,975.6116,0.987,0.0094,0.0005,0.0002,0.9861,0.0213,4.721,4.7169,0.987,10.0953,524.5979,0.0035,0.9861,22.9041,4.4234,4.4301
"LSTM-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",308.9784,0.309,0.98661089,309.9662,0.9801,0.0092,0.0007,0.0002,0.9795,0.0259,4.384,4.4187,0.9801,9.9024,774.486,0.0035,0.9795,27.8296,4.1186,4.1527
"LSTM-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",578.8455,0.5788,1.095433,579.9432,0.9707,0.0104,0.001,0.0004,0.9695,0.0317,4.5023,4.61,0.9707,11.1316,1155.5647,0.0044,0.9695,33.9936,4.2381,4.3389
"LSTM-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",972.6975,0.9727,1.24923444,973.9527,0.9858,0.0087,0.0005,0.0002,0.9858,0.0216,4.8801,4.7897,0.9858,9.327,539.3279,0.0036,0.9858,23.2234,4.5597,4.4868
"GRU-1HL-sliding_2-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",719.3021,0.7193,1.76139379,721.0708,0.9843,0.0098,0.0005,0.0002,0.9834,0.0233,4.8031,4.794,0.9843,10.5379,627.5487,0.0037,0.9834,25.0509,4.5006,4.5038
"GRU-1HL-sliding_5-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",1374.357,1.3744,1.99051976,1376.3502,0.9827,0.0109,0.0006,0.0002,0.9821,0.0242,6.3357,6.1892,0.9827,11.7437,676.7547,0.0054,0.9821,26.0145,5.8727,5.7671
"GRU-1HL-sliding_10-net_para_[[5], 1000, 128, 0.0001, ('elu', 'elu'), 'adam', 'mse']",2557.8229,2.5578,2.09845233,2559.9385,0.9863,0.0098,0.0005,0.0002,0.9857,0.0217,5.3191,5.2468,0.9863,10.5125,542.7447,0.0041,0.9857,23.2969,4.9553,4.9065
